lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.01,1e-05,softmax,diagonal,dot,12.4165,278.136,0.210883,0.177869,0.257377,0.27459,0.477869,610
0.01,1e-05,softmax,diagonal,l2,92.1022,269.299,0.227726,0.197541,0.263115,0.286066,0.510656,610
0.001,0.1,ranking,translation,dot,12.4766,167.47,0.115982,0.0803279,0.158197,0.197541,0.654098,610
0.001,0.1,ranking,translation,l2,12.4212,285.814,0.192463,0.155738,0.247541,0.271311,0.460656,610
0.001,0.1,ranking,diagonal,dot,80.296,143.172,0.16565,0.109016,0.265574,0.293443,0.684426,610
0.001,0.1,ranking,diagonal,l2,78.0494,227.406,0.225199,0.190984,0.266393,0.32623,0.540164,610
0.001,0.1,softmax,translation,dot,89.7775,180.743,0.0959059,0.054918,0.148361,0.165574,0.640164,610
0.001,0.1,softmax,translation,l2,79.7497,255.069,0.209169,0.168033,0.267213,0.294262,0.511475,610
0.001,0.1,softmax,diagonal,dot,12.3881,163.013,0.151168,0.0901639,0.265574,0.307377,0.668033,610
0.001,0.1,softmax,diagonal,l2,12.415,273.593,0.206614,0.17541,0.252459,0.280328,0.472131,610
0.001,0.001,ranking,translation,dot,12.4767,168.046,0.11184,0.0770492,0.153279,0.187705,0.654918,610
0.001,0.001,ranking,translation,l2,12.418,279.07,0.200115,0.168033,0.24918,0.280328,0.472131,610
0.001,0.001,ranking,diagonal,dot,10.9743,123.104,0.185319,0.127869,0.27623,0.296721,0.767213,610
0.001,0.001,ranking,diagonal,l2,80.149,146.166,0.175775,0.119672,0.268852,0.293443,0.671311,610
0.001,0.001,softmax,translation,dot,77.1552,213.643,0.221886,0.183607,0.271311,0.339344,0.559836,610
0.001,0.001,softmax,translation,l2,89.7819,192.624,0.101309,0.0663934,0.152459,0.163934,0.610656,610
0.001,0.001,softmax,diagonal,dot,79.5178,249.822,0.222564,0.191803,0.269672,0.287705,0.518852,610
0.001,0.001,softmax,diagonal,l2,12.3866,161.27,0.145078,0.0786885,0.268033,0.336066,0.677869,610
0.001,1e-05,ranking,translation,dot,12.415,274.909,0.209179,0.17377,0.257377,0.278689,0.492623,610
0.001,1e-05,ranking,translation,l2,12.4738,164.043,0.110532,0.0762295,0.154098,0.214754,0.672951,610
0.001,1e-05,ranking,diagonal,dot,12.4197,284.857,0.213808,0.182787,0.260656,0.27459,0.45,610
0.001,1e-05,ranking,diagonal,l2,103.225,141.241,0.184324,0.12459,0.27623,0.419672,0.718033,610
0.001,1e-05,softmax,translation,dot,96.7662,269.876,0.218471,0.178689,0.284426,0.333607,0.498361,610
0.001,1e-05,softmax,translation,l2,11.7447,253.011,0.227608,0.196721,0.269672,0.322951,0.527049,610
0.001,1e-05,softmax,diagonal,dot,103.541,155.564,0.197326,0.144262,0.265574,0.333607,0.7,610
0.001,1e-05,softmax,diagonal,l2,97.3341,286.265,0.215572,0.184426,0.262295,0.289344,0.458197,610
0.0001,0.1,ranking,translation,dot,12.5049,142.502,0.189277,0.131148,0.277049,0.427869,0.7,610
0.0001,0.1,ranking,translation,l2,12.4923,268.589,0.225179,0.186066,0.291803,0.332787,0.497541,610
0.0001,0.1,ranking,diagonal,dot,12.5055,171.119,0.21459,0.17377,0.270492,0.312295,0.665574,610
0.0001,0.1,ranking,diagonal,l2,12.4938,287.193,0.206858,0.170492,0.257377,0.291803,0.45082,610
0.0001,0.1,softmax,translation,dot,103.214,137.748,0.189317,0.133607,0.272131,0.409016,0.718852,610
0.0001,0.1,softmax,translation,l2,96.6541,270.735,0.212722,0.172131,0.279508,0.331967,0.459016,610
0.0001,0.1,softmax,diagonal,dot,103.541,162.196,0.210947,0.166393,0.266393,0.329508,0.705738,610
0.0001,0.1,softmax,diagonal,l2,97.4019,288.753,0.217848,0.186066,0.263115,0.285246,0.439344,610
0.0001,0.001,ranking,translation,dot,11.5291,199.563,0.104549,0.0696721,0.15082,0.17377,0.62623,610
0.0001,0.001,ranking,translation,l2,12.5049,141.139,0.194604,0.140164,0.277049,0.413934,0.717213,610
0.0001,0.001,ranking,diagonal,dot,12.4921,265.448,0.255905,0.230328,0.290984,0.331148,0.504918,610
0.0001,0.001,ranking,diagonal,l2,12.5055,167.047,0.21946,0.181148,0.265574,0.327869,0.662295,610
0.0001,0.001,softmax,translation,dot,12.4937,287.673,0.197802,0.158197,0.259836,0.284426,0.463115,610
0.0001,0.001,softmax,translation,l2,103.226,141.337,0.191257,0.134426,0.279508,0.42623,0.697541,610
0.0001,0.001,softmax,diagonal,dot,96.6092,264.811,0.22965,0.187705,0.289344,0.340984,0.49918,610
0.0001,0.001,softmax,diagonal,l2,103.544,164.6,0.217824,0.17459,0.27459,0.318033,0.690164,610
0.0001,1e-05,ranking,translation,dot,97.4547,289.905,0.21456,0.184426,0.254098,0.287705,0.481148,610
0.0001,1e-05,ranking,translation,l2,12.5049,141.865,0.186761,0.128689,0.278689,0.419672,0.721311,610
0.0001,1e-05,ranking,diagonal,dot,12.492,265.69,0.218721,0.177049,0.286066,0.334426,0.531967,610
0.0001,1e-05,ranking,diagonal,l2,11.9795,280.576,0.208264,0.179508,0.252459,0.281967,0.471311,610
0.0001,1e-05,softmax,translation,dot,12.5055,161.333,0.219211,0.179508,0.263934,0.322951,0.662295,610
0.0001,1e-05,softmax,translation,l2,12.4937,287.052,0.199636,0.163115,0.259836,0.286885,0.462295,610
0.0001,1e-05,softmax,diagonal,dot,72.6669,162.456,0.178676,0.12623,0.259016,0.29918,0.703279,610
0.0001,1e-05,softmax,diagonal,l2,68.3232,166.007,0.26408,0.202459,0.368852,0.47623,0.686885,610
0.01,None,ranking,affine,dot,12.3046,164.235,0.174348,0.121311,0.266393,0.287705,0.709836,610
0.01,None,ranking,affine,l2,11.4393,211.798,0.237207,0.20082,0.278689,0.345902,0.613115,610
0.01,None,softmax,affine,dot,82.5849,149.904,0.141838,0.0827869,0.263934,0.296721,0.706557,610
0.01,None,softmax,affine,l2,77.6546,219.096,0.21998,0.181148,0.27377,0.327869,0.603279,610
0.001,None,ranking,affine,dot,12.2022,110.049,0.130636,0.0721311,0.230328,0.313115,0.788525,610
0.001,None,ranking,affine,l2,12.4072,271.742,0.230221,0.202459,0.263934,0.27377,0.503279,610
0.001,None,softmax,affine,dot,73.3092,172.785,0.194985,0.145082,0.27623,0.290164,0.668852,610
0.001,None,softmax,affine,l2,103.172,144.054,0.181404,0.121311,0.279508,0.439344,0.715574,610
0.0001,None,ranking,affine,dot,96.3326,266.331,0.229929,0.195902,0.286066,0.317213,0.530328,610
0.0001,None,ranking,affine,l2,12.5048,139.916,0.18594,0.127869,0.278689,0.422131,0.753279,610
0.0001,None,softmax,affine,dot,12.4919,266.54,0.237563,0.204098,0.286885,0.32541,0.512295,610
0.0001,None,softmax,affine,l2,70.8138,170.688,0.267228,0.215574,0.35082,0.462295,0.646721,610
lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.01,0.1,ranking,translation,dot,74.1359,169.984,0.180827,0.1325,0.258333,0.285833,0.676667,600
0.01,0.1,ranking,translation,l2,68.9577,169.572,0.286461,0.235,0.38,0.476667,0.663333,600
0.01,0.1,ranking,diagonal,dot,86.4455,183.86,0.124737,0.0783333,0.206667,0.25,0.639167,600
0.01,0.1,ranking,diagonal,l2,88.3043,256.249,0.253066,0.223333,0.295833,0.3175,0.525,600
0.01,0.1,softmax,translation,dot,11.9244,154.051,0.182966,0.139167,0.2625,0.281667,0.6875,600
0.01,0.1,softmax,translation,l2,11.5272,228.914,0.247281,0.2125,0.296667,0.348333,0.536667,600
0.01,0.1,softmax,diagonal,dot,11.4915,181.577,0.113808,0.0825,0.160833,0.185,0.669167,600
0.01,0.1,softmax,diagonal,l2,11.6145,272.662,0.235031,0.210833,0.274167,0.300833,0.515833,600
0.01,0.001,ranking,translation,dot,74.312,170.487,0.17951,0.1325,0.2625,0.281667,0.661667,600
0.01,0.001,ranking,translation,l2,69.5572,172.341,0.319886,0.275,0.383333,0.474167,0.644167,600
0.01,0.001,ranking,diagonal,dot,86.0656,184.126,0.126828,0.0858333,0.201667,0.298333,0.6525,600
0.01,0.001,ranking,diagonal,l2,90.3234,261.298,0.246055,0.218333,0.285833,0.313333,0.523333,600
0.01,0.001,softmax,translation,dot,87.4949,192.026,0.120522,0.0766667,0.2025,0.298333,0.653333,600
0.01,0.001,softmax,translation,l2,12.0129,155.032,0.168042,0.115833,0.2625,0.279167,0.671667,600
0.01,0.001,softmax,diagonal,dot,11.4726,228.189,0.244358,0.2175,0.283333,0.33,0.580833,600
0.01,0.001,softmax,diagonal,l2,11.4862,180.021,0.0947409,0.0583333,0.155,0.179167,0.675,600
0.01,1e-05,ranking,translation,dot,11.5266,254.255,0.240716,0.210833,0.289167,0.3,0.518333,600
0.01,1e-05,ranking,translation,l2,81.6449,149.404,0.17012,0.115833,0.2675,0.289167,0.6925,600
0.01,1e-05,ranking,diagonal,dot,75.0371,217.034,0.260307,0.230833,0.304167,0.349167,0.590833,600
0.01,1e-05,ranking,diagonal,l2,90.8635,183.887,0.0987521,0.0666667,0.146667,0.2425,0.65,600
0.01,1e-05,softmax,translation,dot,77.2194,242.28,0.234606,0.203333,0.286667,0.313333,0.534167,600
0.01,1e-05,softmax,translation,l2,12.4028,160.623,0.158993,0.105,0.258333,0.31,0.685,600
0.01,1e-05,softmax,diagonal,dot,12.4046,266.952,0.240535,0.215,0.279167,0.303333,0.5175,600
0.01,1e-05,softmax,diagonal,l2,90.9714,266.53,0.257562,0.228333,0.294167,0.311667,0.485833,600
0.001,0.1,ranking,translation,dot,12.48,155.145,0.111964,0.0783333,0.149167,0.274167,0.670833,600
0.001,0.1,ranking,translation,l2,12.4077,270.528,0.220775,0.185833,0.271667,0.303333,0.474167,600
0.001,0.1,ranking,diagonal,dot,81.5339,145.627,0.158774,0.104167,0.2625,0.285833,0.718333,600
0.001,0.1,ranking,diagonal,l2,75.5804,224.787,0.267333,0.241667,0.303333,0.3475,0.585,600
0.001,0.1,softmax,translation,dot,90.2906,179.317,0.100643,0.0675,0.145833,0.2075,0.634167,600
0.001,0.1,softmax,translation,l2,77.3377,245.625,0.247717,0.218333,0.291667,0.3275,0.528333,600
0.001,0.1,softmax,diagonal,dot,12.4032,163.535,0.166551,0.105,0.265,0.326667,0.676667,600
0.001,0.1,softmax,diagonal,l2,12.4031,264.326,0.240868,0.219167,0.273333,0.298333,0.493333,600
0.001,0.001,ranking,translation,dot,12.4793,180.028,0.106273,0.0741667,0.149167,0.2625,0.645833,600
0.001,0.001,ranking,translation,l2,12.4063,271.377,0.231597,0.201667,0.275833,0.3,0.495,600
0.001,0.001,ranking,diagonal,dot,11.0929,128.002,0.186885,0.1375,0.269167,0.2825,0.713333,600
0.001,0.001,ranking,diagonal,l2,81.477,154.908,0.154511,0.095,0.2625,0.28,0.675833,600
0.001,0.001,softmax,translation,dot,75.7012,228.058,0.243989,0.213333,0.293333,0.349167,0.550833,600
0.001,0.001,softmax,translation,l2,90.2183,192.846,0.104693,0.0725,0.1475,0.2125,0.6325,600
0.001,0.001,softmax,diagonal,dot,76.8648,238.153,0.247831,0.221667,0.291667,0.308333,0.546667,600
0.001,0.001,softmax,diagonal,l2,12.4041,162.937,0.149582,0.0933333,0.249167,0.3275,0.696667,600
0.001,1e-05,ranking,translation,dot,12.404,268.134,0.243235,0.215,0.280833,0.299167,0.4875,600
0.001,1e-05,ranking,translation,l2,12.4768,158.022,0.0995962,0.0633333,0.145833,0.2675,0.671667,600
0.001,1e-05,ranking,diagonal,dot,12.4094,279.251,0.23907,0.2075,0.283333,0.2975,0.435,600
0.001,1e-05,ranking,diagonal,l2,103.347,148.301,0.172011,0.121667,0.255833,0.388333,0.718333,600
0.001,1e-05,softmax,translation,dot,95.5422,255.639,0.263308,0.231667,0.32,0.371667,0.541667,600
0.001,1e-05,softmax,translation,l2,11.5412,238.952,0.248298,0.220833,0.2875,0.340833,0.530833,600
0.001,1e-05,softmax,diagonal,dot,103.619,147.491,0.231703,0.190833,0.296667,0.378333,0.730833,600
0.001,1e-05,softmax,diagonal,l2,96.3008,276.796,0.243379,0.215833,0.289167,0.309167,0.491667,600
0.0001,0.1,ranking,translation,dot,12.5067,151.389,0.177688,0.125833,0.266667,0.395,0.721667,600
0.0001,0.1,ranking,translation,l2,12.4918,256.573,0.270095,0.235833,0.32,0.360833,0.521667,600
0.0001,0.1,ranking,diagonal,dot,12.5072,145.397,0.252549,0.214167,0.3,0.3825,0.695,600
0.0001,0.1,ranking,diagonal,l2,12.4936,282.65,0.243256,0.214167,0.290833,0.31,0.481667,600
0.0001,0.1,softmax,translation,dot,103.358,149.453,0.196198,0.151667,0.261667,0.3675,0.6925,600
0.0001,0.1,softmax,translation,l2,95.4883,255.222,0.247602,0.215,0.309167,0.355833,0.508333,600
0.0001,0.1,softmax,diagonal,dot,103.625,145.283,0.235802,0.196667,0.295,0.373333,0.730833,600
0.0001,0.1,softmax,diagonal,l2,96.4537,283.033,0.23243,0.204167,0.281667,0.3075,0.465,600
0.0001,0.001,ranking,translation,dot,11.5824,192.904,0.0966524,0.0658333,0.146667,0.1675,0.623333,600
0.0001,0.001,ranking,translation,l2,12.5067,149.71,0.179167,0.1275,0.255,0.3775,0.704167,600
0.0001,0.001,ranking,diagonal,dot,12.4918,257.613,0.273749,0.241667,0.32,0.368333,0.525,600
0.0001,0.001,ranking,diagonal,l2,12.5072,147.092,0.227132,0.185833,0.293333,0.37,0.7,600
0.0001,0.001,softmax,translation,dot,12.4933,279.932,0.237628,0.206667,0.286667,0.31,0.47,600
0.0001,0.001,softmax,translation,l2,103.35,147.807,0.167258,0.108333,0.265,0.3975,0.691667,600
0.0001,0.001,softmax,diagonal,dot,95.4844,257.103,0.258797,0.228333,0.310833,0.36,0.5275,600
0.0001,0.001,softmax,diagonal,l2,103.628,150.009,0.23114,0.193333,0.289167,0.365833,0.7275,600
0.0001,1e-05,ranking,translation,dot,96.2626,276.832,0.243729,0.213333,0.294167,0.313333,0.4975,600
0.0001,1e-05,ranking,translation,l2,12.5067,154.769,0.195227,0.15,0.268333,0.374167,0.699167,600
0.0001,1e-05,ranking,diagonal,dot,12.4917,256.418,0.245216,0.204167,0.321667,0.365833,0.525833,600
0.0001,1e-05,ranking,diagonal,l2,11.9367,280.062,0.22142,0.190833,0.270833,0.305,0.481667,600
0.0001,1e-05,softmax,translation,dot,12.5072,155.347,0.239182,0.201667,0.291667,0.366667,0.685833,600
0.0001,1e-05,softmax,translation,l2,12.4932,278.928,0.227152,0.195,0.288333,0.306667,0.47,600
0.0001,1e-05,softmax,diagonal,dot,72.8543,159.19,0.178323,0.128333,0.259167,0.308333,0.715833,600
0.0001,1e-05,softmax,diagonal,l2,67.3595,168.312,0.308195,0.2575,0.390833,0.4875,0.668333,600
0.01,None,ranking,affine,dot,12.277,168.937,0.159545,0.105,0.259167,0.279167,0.674167,600
0.01,None,ranking,affine,l2,11.3225,208.29,0.249654,0.216667,0.3025,0.365,0.629167,600
0.01,None,softmax,affine,dot,83.9335,157.067,0.147147,0.0933333,0.255833,0.28,0.68,600
0.01,None,softmax,affine,l2,75.0769,208.273,0.27616,0.254167,0.304167,0.345833,0.6075,600
0.001,None,ranking,affine,dot,12.2179,103.126,0.137132,0.0775,0.255833,0.384167,0.785,600
0.001,None,ranking,affine,l2,12.3901,252.572,0.233675,0.201667,0.288333,0.305,0.529167,600
0.001,None,softmax,affine,dot,74.3073,173.197,0.18055,0.134167,0.260833,0.278333,0.676667,600
0.001,None,softmax,affine,l2,103.312,143.683,0.164331,0.1075,0.255,0.371667,0.708333,600
0.0001,None,ranking,affine,dot,95.4319,257.461,0.248451,0.211667,0.31,0.355833,0.538333,600
0.0001,None,ranking,affine,l2,12.5066,146.4,0.19033,0.144167,0.264167,0.385,0.708333,600
0.0001,None,softmax,affine,dot,12.4912,256.152,0.256223,0.228333,0.304167,0.3525,0.539167,600
0.0001,None,softmax,affine,l2,67.817,162.918,0.294045,0.246667,0.375833,0.4675,0.633333,600
